Sample in Buffer,Sample in Window,TRIGGER,sample_data[7:0],wr_en,wr_addr[10:0],wr_data[7:0],capturing,triggered,capture_done,trigger_index[10:0],trigger_enable_state,trigger_mode_sel[1:0],config_channel_idx[2:0],btn_trigger_pulse,btn_channel_pulse,btn_type_pulse,btn_mode_pulse,curr_trig_cfg_ext[7:0],p_0_in,sw_test_pattern_IBUF[1:0]
Radix - UNSIGNED,UNSIGNED,UNSIGNED,BINARY,HEX,HEX,BINARY,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,BINARY,HEX,HEX
830,830,0,00110111,0,000,00001100,0,0,0,000,0,0,3,0,0,0,0,00000101,1,0
831,831,0,00111000,0,000,00001100,0,0,0,000,0,0,3,0,0,0,0,00000101,1,0
832,832,0,00111001,0,000,00001100,0,0,0,000,0,0,3,0,0,0,0,00000101,1,0
833,833,0,00111010,0,000,00001100,0,0,0,000,0,0,3,0,0,0,0,00000101,1,0
834,834,0,00111011,0,000,00001100,0,0,0,000,0,0,3,0,0,0,0,00000101,1,0
835,835,0,00111100,0,000,00001100,0,0,0,000,0,0,3,0,0,0,0,00000101,1,0
836,836,0,00111101,0,000,00001100,0,0,0,000,0,0,3,0,0,0,0,00000101,1,0
837,837,0,00111110,0,000,00001100,0,0,0,000,0,0,3,0,0,0,0,00000101,1,0
838,838,0,00111111,0,000,00001100,0,0,0,000,0,0,3,0,0,0,0,00000101,1,0
839,839,0,01000000,0,000,00001100,0,0,0,000,0,0,3,0,0,0,0,00000101,1,0
840,840,0,01000001,0,000,00001100,0,0,0,000,0,0,3,0,0,0,0,00000101,1,0
841,841,0,01000010,0,000,00001100,0,0,0,000,0,0,3,0,0,0,0,00000101,1,0
842,842,0,01000011,0,000,00001100,0,0,0,000,0,0,3,0,0,0,0,00000101,1,0
843,843,0,01000100,0,000,00001100,0,0,0,000,0,0,3,0,0,0,0,00000101,1,0
844,844,0,01000101,0,000,00001100,0,0,0,000,0,0,3,0,0,0,0,00000101,1,0
845,845,0,01000110,0,000,00001100,0,0,0,000,0,0,3,0,0,0,0,00000101,1,0
846,846,0,01000111,0,000,00001100,0,0,0,000,0,0,3,0,0,0,0,00000101,1,0
847,847,0,01001000,0,000,00001100,0,0,0,000,0,0,3,0,0,0,0,00000101,1,0
848,848,0,01001001,0,000,00001100,0,0,0,000,0,0,3,0,0,0,0,00000101,1,0
849,849,0,01001010,0,000,00001100,0,0,0,000,0,0,3,0,0,0,0,00000101,1,0
850,850,0,01001011,0,000,00001100,0,0,0,000,0,0,3,0,0,0,0,00000101,1,0
851,851,0,01001100,0,000,00001100,0,0,0,000,0,0,3,0,0,0,0,00000101,1,0
852,852,0,01001101,0,000,00001100,0,0,0,000,0,0,3,0,0,0,0,00000101,1,0
853,853,0,01001110,0,000,00001100,0,0,0,000,0,0,3,0,0,0,0,00000101,1,0
854,854,0,01001111,0,000,00001100,0,0,0,000,0,0,3,0,0,0,0,00000101,1,0
855,855,0,01010000,0,000,00001100,0,0,0,000,0,0,3,0,0,0,0,00000101,1,0
856,856,0,01010001,0,000,00001100,0,0,0,000,0,0,3,0,0,0,0,00000101,1,0
857,857,0,01010010,0,000,00001100,0,0,0,000,0,0,3,0,0,0,0,00000101,1,0
858,858,0,01010011,0,000,00001100,0,0,0,000,0,0,3,0,0,0,0,00000101,1,0
859,859,0,01010100,0,000,00001100,0,0,0,000,0,0,3,0,0,0,0,00000101,1,0
860,860,0,01010101,0,000,00001100,0,0,0,000,0,0,3,0,0,0,0,00000101,1,0
861,861,0,01010110,0,000,00001100,0,0,0,000,0,0,3,0,0,0,0,00000101,1,0
862,862,0,01010111,0,000,00001100,0,0,0,000,0,0,3,0,0,0,0,00000101,1,0
863,863,0,01011000,0,000,00001100,0,0,0,000,0,0,3,0,0,0,0,00000101,1,0
864,864,0,01011001,0,000,00001100,0,0,0,000,0,0,3,0,0,0,0,00000101,1,0
865,865,0,01011010,0,000,00001100,0,0,0,000,0,0,3,0,0,0,0,00000101,1,0
866,866,0,01011011,0,000,00001100,0,0,0,000,0,0,3,0,0,0,0,00000101,1,0
867,867,0,01011100,0,000,00001100,0,0,0,000,0,0,3,0,0,0,0,00000101,1,0
868,868,0,01011101,0,000,00001100,0,0,0,000,0,0,3,0,0,0,0,00000101,1,0
869,869,0,01011110,0,000,00001100,0,0,0,000,0,0,3,0,0,0,0,00000101,1,0
870,870,0,01011111,0,000,00001100,0,0,0,000,0,0,3,0,0,0,0,00000101,1,0
871,871,0,01100000,0,000,00001100,0,0,0,000,0,0,3,0,0,0,0,00000101,1,0
872,872,0,01100001,0,000,00001100,0,0,0,000,0,0,3,0,0,0,0,00000101,1,0
873,873,0,01100010,0,000,00001100,0,0,0,000,0,0,3,0,0,0,0,00000101,1,0
874,874,0,01100011,0,000,00001100,0,0,0,000,0,0,3,0,0,0,0,00000101,1,0
875,875,0,01100100,0,000,00001100,0,0,0,000,0,0,3,0,0,0,0,00000101,1,0
876,876,0,01100101,0,000,00001100,0,0,0,000,0,0,3,0,0,0,0,00000101,1,0
877,877,0,01100110,0,000,00001100,0,0,0,000,0,0,3,0,0,0,0,00000101,1,0
878,878,0,01100111,0,000,00001100,0,0,0,000,0,0,3,0,0,0,0,00000101,1,0
879,879,0,01101000,0,000,00001100,0,0,0,000,0,0,3,0,0,0,0,00000101,1,0
880,880,0,01101001,0,000,00001100,0,0,0,000,0,0,3,0,0,0,0,00000101,1,0
881,881,0,01101010,0,000,00001100,0,0,0,000,0,0,3,0,0,0,0,00000101,1,0
882,882,0,01101011,0,000,00001100,0,0,0,000,0,0,3,0,0,0,0,00000101,1,0
883,883,0,01101100,0,000,00001100,0,0,0,000,0,0,3,0,0,0,0,00000101,1,0
884,884,0,01101101,0,000,00001100,0,0,0,000,0,0,3,0,0,0,0,00000101,1,0
885,885,0,01101110,0,000,00001100,0,0,0,000,0,0,3,0,0,0,0,00000101,1,0
886,886,0,01101111,0,000,00001100,0,0,0,000,0,0,3,0,0,0,0,00000101,1,0
887,887,0,01110000,0,000,00001100,0,0,0,000,0,0,3,0,0,0,0,00000101,1,0
888,888,0,01110001,0,000,00001100,0,0,0,000,0,0,3,0,0,0,0,00000101,1,0
889,889,0,01110010,0,000,00001100,0,0,0,000,0,0,3,0,0,0,0,00000101,1,0
890,890,0,01110011,0,000,00001100,0,0,0,000,0,0,3,0,0,0,0,00000101,1,0
891,891,0,01110100,0,000,00001100,0,0,0,000,0,0,3,0,0,0,0,00000101,1,0
892,892,0,01110101,0,000,00001100,0,0,0,000,0,0,3,0,0,0,0,00000101,1,0
893,893,0,01110110,0,000,00001100,0,0,0,000,0,0,3,0,0,0,0,00000101,1,0
894,894,0,01110111,0,000,00001100,0,0,0,000,0,0,3,0,0,0,0,00000101,1,0
895,895,0,01111000,0,000,00001100,0,0,0,000,0,0,3,0,0,0,0,00000101,1,0
896,896,0,01111001,0,000,00001100,0,0,0,000,0,0,3,0,0,0,0,00000101,1,0
897,897,0,01111010,0,000,00001100,0,0,0,000,0,0,3,0,0,0,0,00000101,1,0
898,898,0,01111011,0,000,00001100,0,0,0,000,0,0,3,0,0,0,0,00000101,1,0
899,899,0,01111100,0,000,00001100,0,0,0,000,0,0,3,0,0,0,0,00000101,1,0
900,900,0,01111101,0,000,00001100,0,0,0,000,0,0,3,0,0,0,0,00000101,1,0
901,901,0,01111110,0,000,00001100,0,0,0,000,0,0,3,0,0,0,0,00000101,1,0
902,902,0,01111111,0,000,00001100,0,0,0,000,0,0,3,0,0,0,0,00000101,1,0
903,903,0,10000000,0,000,00001100,0,0,0,000,0,0,3,0,0,0,0,00000101,1,0
904,904,0,10000001,0,000,00001100,0,0,0,000,0,0,3,0,0,0,0,00000101,1,0
905,905,0,10000010,0,000,00001100,0,0,0,000,0,0,3,0,0,0,0,00000101,1,0
906,906,0,10000011,0,000,00001100,0,0,0,000,0,0,3,0,0,0,0,00000101,1,0
907,907,0,10000100,0,000,00001100,0,0,0,000,0,0,3,0,0,0,0,00000101,1,0
908,908,0,10000101,0,000,00001100,0,0,0,000,0,0,3,0,0,0,0,00000101,1,0
909,909,0,10000110,0,000,00001100,0,0,0,000,0,0,3,0,0,0,0,00000101,1,0
910,910,0,10000111,0,000,00001100,0,0,0,000,0,0,3,0,0,0,0,00000101,1,0
911,911,0,10001000,0,000,00001100,0,0,0,000,0,0,3,0,0,0,0,00000101,1,0
912,912,0,10001001,0,000,00001100,0,0,0,000,0,0,3,0,0,0,0,00000101,1,0
913,913,0,10001010,0,000,00001100,0,0,0,000,0,0,3,0,0,0,0,00000101,1,0
914,914,0,10001011,0,000,00001100,0,0,0,000,0,0,3,0,0,0,0,00000101,1,0
915,915,0,10001100,0,000,00001100,0,0,0,000,0,0,3,0,0,0,0,00000101,1,0
916,916,0,10001101,0,000,00001100,0,0,0,000,0,0,3,0,0,0,0,00000101,1,0
917,917,0,10001110,0,000,00001100,0,0,0,000,0,0,3,0,0,0,0,00000101,1,0
918,918,0,10001111,0,000,00001100,0,0,0,000,0,0,3,0,0,0,0,00000101,1,0
919,919,0,10010000,0,000,00001100,0,0,0,000,0,0,3,0,0,0,0,00000101,1,0
920,920,0,10010001,0,000,00001100,0,0,0,000,0,0,3,0,0,0,0,00000101,1,0
921,921,0,10010010,0,000,00001100,0,0,0,000,0,0,3,0,0,0,0,00000101,1,0
922,922,0,10010011,0,000,00001100,0,0,0,000,0,0,3,0,0,0,0,00000101,1,0
923,923,0,10010100,0,000,00001100,0,0,0,000,0,0,3,0,0,0,0,00000101,1,0
924,924,0,10010101,0,000,00001100,0,0,0,000,0,0,3,0,0,0,0,00000101,1,0
925,925,0,10010110,0,000,00001100,0,0,0,000,0,0,3,0,0,0,0,00000101,1,0
926,926,0,10010111,0,000,00001100,0,0,0,000,0,0,3,0,0,0,0,00000101,1,0
927,927,0,10011000,0,000,00001100,0,0,0,000,0,0,3,0,0,0,0,00000101,1,0
928,928,0,10011001,0,000,00001100,0,0,0,000,0,0,3,0,0,0,0,00000101,1,0
929,929,0,10011010,0,000,00001100,0,0,0,000,0,0,3,0,0,0,0,00000101,1,0
930,930,0,10011011,0,000,00001100,0,0,0,000,0,0,3,0,0,0,0,00000101,1,0
931,931,0,10011100,0,000,00001100,0,0,0,000,0,0,3,0,0,0,0,00000101,1,0
932,932,0,10011101,0,000,00001100,0,0,0,000,0,0,3,0,0,0,0,00000101,1,0
933,933,0,10011110,0,000,00001100,0,0,0,000,0,0,3,0,0,0,0,00000101,1,0
934,934,0,10011111,0,000,00001100,0,0,0,000,0,0,3,0,0,0,0,00000101,1,0
935,935,0,10100000,0,000,00001100,0,0,0,000,0,0,3,0,0,0,0,00000101,1,0
936,936,0,10100001,0,000,00001100,0,0,0,000,0,0,3,0,0,0,0,00000101,1,0
937,937,0,10100010,0,000,00001100,0,0,0,000,0,0,3,0,0,0,0,00000101,1,0
938,938,0,10100011,0,000,00001100,0,0,0,000,0,0,3,0,0,0,0,00000101,1,0
939,939,0,10100100,0,000,00001100,0,0,0,000,0,0,3,0,0,0,0,00000101,1,0
940,940,0,10100101,0,000,00001100,0,0,0,000,0,0,3,0,0,0,0,00000101,1,0
941,941,0,10100110,0,000,00001100,0,0,0,000,0,0,3,0,0,0,0,00000101,1,0
942,942,0,10100111,0,000,00001100,0,0,0,000,0,0,3,0,0,0,0,00000101,1,0
943,943,0,10101000,0,000,00001100,0,0,0,000,0,0,3,0,0,0,0,00000101,1,0
944,944,0,10101001,0,000,00001100,0,0,0,000,0,0,3,0,0,0,0,00000101,1,0
945,945,0,10101010,0,000,00001100,0,0,0,000,0,0,3,0,0,0,0,00000101,1,0
946,946,0,10101011,0,000,00001100,0,0,0,000,0,0,3,0,0,0,0,00000101,1,0
947,947,0,10101100,0,000,00001100,0,0,0,000,0,0,3,0,0,0,0,00000101,1,0
948,948,0,10101101,0,000,00001100,0,0,0,000,0,0,3,0,0,0,0,00000101,1,0
949,949,0,10101110,0,000,00001100,0,0,0,000,0,0,3,0,0,0,0,00000101,1,0
950,950,0,10101111,0,000,00001100,0,0,0,000,0,0,3,0,0,0,0,00000101,1,0
951,951,0,10110000,0,000,00001100,0,0,0,000,0,0,3,0,0,0,0,00000101,1,0
952,952,0,10110001,0,000,00001100,0,0,0,000,0,0,3,0,0,0,0,00000101,1,0
953,953,0,10110010,0,000,00001100,0,0,0,000,0,0,3,0,0,0,0,00000101,1,0
954,954,0,10110011,0,000,00001100,0,0,0,000,0,0,3,0,0,0,0,00000101,1,0
955,955,0,10110100,0,000,00001100,0,0,0,000,0,0,3,0,0,0,0,00000101,1,0
956,956,0,10110101,0,000,00001100,0,0,0,000,0,0,3,0,0,0,0,00000101,1,0
957,957,0,10110110,0,000,00001100,0,0,0,000,0,0,3,0,0,0,0,00000101,1,0
958,958,0,10110111,0,000,00001100,0,0,0,000,0,0,3,0,0,0,0,00000101,1,0
959,959,0,10111000,0,000,00001100,0,0,0,000,0,0,3,0,0,0,0,00000101,1,0
960,960,0,10111001,0,000,00001100,0,0,0,000,0,0,3,0,0,0,0,00000101,1,0
961,961,0,10111010,0,000,00001100,0,0,0,000,0,0,3,0,0,0,0,00000101,1,0
962,962,0,10111011,0,000,00001100,0,0,0,000,0,0,3,0,0,0,0,00000101,1,0
963,963,0,10111100,0,000,00001100,0,0,0,000,0,0,3,0,0,0,0,00000101,1,0
964,964,0,10111101,0,000,00001100,0,0,0,000,0,0,3,0,0,0,0,00000101,1,0
965,965,0,10111110,0,000,00001100,0,0,0,000,0,0,3,0,0,0,0,00000101,1,0
966,966,0,10111111,0,000,00001100,0,0,0,000,0,0,3,0,0,0,0,00000101,1,0
967,967,0,11000000,0,000,00001100,0,0,0,000,0,0,3,0,0,0,0,00000101,1,0
968,968,0,11000001,0,000,00001100,0,0,0,000,0,0,3,0,0,0,0,00000101,1,0
969,969,0,11000010,0,000,00001100,0,0,0,000,0,0,3,0,0,0,0,00000101,1,0
970,970,0,11000011,0,000,00001100,0,0,0,000,0,0,3,0,0,0,0,00000101,1,0
971,971,0,11000100,0,000,00001100,0,0,0,000,0,0,3,0,0,0,0,00000101,1,0
972,972,0,11000101,0,000,00001100,0,0,0,000,0,0,3,0,0,0,0,00000101,1,0
973,973,0,11000110,0,000,00001100,0,0,0,000,0,0,3,0,0,0,0,00000101,1,0
974,974,0,11000111,0,000,00001100,0,0,0,000,0,0,3,0,0,0,0,00000101,1,0
975,975,0,11001000,0,000,00001100,0,0,0,000,0,0,3,0,0,0,0,00000101,1,0
976,976,0,11001001,0,000,00001100,0,0,0,000,0,0,3,0,0,0,0,00000101,1,0
977,977,0,11001010,0,000,00001100,0,0,0,000,0,0,3,0,0,0,0,00000101,1,0
978,978,0,11001011,0,000,00001100,0,0,0,000,0,0,3,0,0,0,0,00000101,1,0
979,979,0,11001100,0,000,00001100,0,0,0,000,0,0,3,0,0,0,0,00000101,1,0
980,980,0,11001101,0,000,00001100,0,0,0,000,0,0,3,0,0,0,0,00000101,1,0
981,981,0,11001110,0,000,00001100,0,0,0,000,0,0,3,0,0,0,0,00000101,1,0
982,982,0,11001111,0,000,00001100,0,0,0,000,0,0,3,0,0,0,0,00000101,1,0
983,983,0,11010000,0,000,00001100,0,0,0,000,0,0,3,0,0,0,0,00000101,1,0
984,984,0,11010001,0,000,00001100,0,0,0,000,0,0,3,0,0,0,0,00000101,1,0
985,985,0,11010010,0,000,00001100,0,0,0,000,0,0,3,0,0,0,0,00000101,1,0
986,986,0,11010011,0,000,00001100,0,0,0,000,0,0,3,0,0,0,0,00000101,1,0
987,987,0,11010100,0,000,00001100,0,0,0,000,0,0,3,0,0,0,0,00000101,1,0
988,988,0,11010101,0,000,00001100,0,0,0,000,0,0,3,0,0,0,0,00000101,1,0
989,989,0,11010110,0,000,00001100,0,0,0,000,0,0,3,0,0,0,0,00000101,1,0
990,990,0,11010111,0,000,00001100,0,0,0,000,0,0,3,0,0,0,0,00000101,1,0
991,991,0,11011000,0,000,00001100,0,0,0,000,0,0,3,0,0,0,0,00000101,1,0
992,992,0,11011001,0,000,00001100,0,0,0,000,0,0,3,0,0,0,0,00000101,1,0
993,993,0,11011010,0,000,00001100,0,0,0,000,0,0,3,0,0,0,0,00000101,1,0
994,994,0,11011011,0,000,00001100,0,0,0,000,0,0,3,0,0,0,0,00000101,1,0
995,995,0,11011100,0,000,00001100,0,0,0,000,0,0,3,0,0,0,0,00000101,1,0
996,996,0,11011101,0,000,00001100,0,0,0,000,0,0,3,0,0,0,0,00000101,1,0
997,997,0,11011110,0,000,00001100,0,0,0,000,0,0,3,0,0,0,0,00000101,1,0
998,998,0,11011111,0,000,00001100,0,0,0,000,0,0,3,0,0,0,0,00000101,1,0
999,999,0,11100000,0,000,00001100,0,0,0,000,0,0,3,0,0,0,0,00000101,1,0
1000,1000,0,11100001,0,000,00001100,0,0,0,000,0,0,3,0,0,0,0,00000101,1,0
1001,1001,0,11100010,0,000,00001100,0,0,0,000,0,0,3,0,0,0,0,00000101,1,0
1002,1002,0,11100011,0,000,00001100,0,0,0,000,0,0,3,0,0,0,0,00000101,1,0
1003,1003,0,11100100,0,000,00001100,0,0,0,000,0,0,3,0,0,0,0,00000101,1,0
1004,1004,0,11100101,0,000,00001100,0,0,0,000,0,0,3,0,0,0,0,00000101,1,0
1005,1005,0,11100110,0,000,00001100,0,0,0,000,0,0,3,0,0,0,0,00000101,1,0
1006,1006,0,11100111,0,000,00001100,0,0,0,000,0,0,3,0,0,0,0,00000101,1,0
1007,1007,0,11101000,0,000,00001100,0,0,0,000,0,0,3,0,0,0,0,00000101,1,0
1008,1008,0,11101001,0,000,00001100,0,0,0,000,0,0,3,0,0,0,0,00000101,1,0
1009,1009,0,11101010,0,000,00001100,0,0,0,000,0,0,3,0,0,0,0,00000101,1,0
1010,1010,0,11101011,0,000,00001100,0,0,0,000,0,0,3,0,0,0,0,00000101,1,0
1011,1011,0,11101100,0,000,00001100,0,0,0,000,0,0,3,0,0,0,0,00000101,1,0
1012,1012,0,11101101,0,000,00001100,0,0,0,000,0,0,3,0,0,0,0,00000101,1,0
1013,1013,0,11101110,0,000,00001100,0,0,0,000,0,0,3,0,0,0,0,00000101,1,0
1014,1014,0,11101111,0,000,00001100,0,0,0,000,0,0,3,0,0,0,0,00000101,1,0
1015,1015,0,11110000,0,000,00001100,0,0,0,000,0,0,3,0,0,0,0,00000101,1,0
1016,1016,0,11110001,0,000,00001100,0,0,0,000,0,0,3,0,0,0,0,00000101,1,0
1017,1017,0,11110010,0,000,00001100,0,0,0,000,0,0,3,0,0,0,0,00000101,1,0
1018,1018,0,11110011,0,000,00001100,0,0,0,000,0,0,3,0,0,0,0,00000101,1,0
1019,1019,0,11110100,0,000,00001100,0,0,0,000,0,0,3,0,0,0,0,00000101,1,0
1020,1020,0,11110101,0,000,00001100,0,0,0,000,0,0,3,1,0,0,0,00000101,1,0
1021,1021,0,11110110,0,000,00001100,0,0,0,000,1,0,3,0,0,0,0,00000101,1,0
1022,1022,0,11110111,0,000,00001100,1,0,0,000,1,0,3,0,0,0,0,00000101,1,0
1023,1023,0,11111000,1,001,11110111,1,0,0,000,1,0,3,0,0,0,0,00000101,1,0
1024,1024,1,11111001,1,002,11111000,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1025,1025,0,11111010,1,003,11111001,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1026,1026,0,11111011,1,004,11111010,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1027,1027,0,11111100,1,005,11111011,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1028,1028,0,11111101,1,006,11111100,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1029,1029,0,11111110,1,007,11111101,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1030,1030,0,11111111,1,008,11111110,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1031,1031,0,00000000,1,009,11111111,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1032,1032,0,00000001,1,00a,00000000,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1033,1033,0,00000010,1,00b,00000001,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1034,1034,0,00000011,1,00c,00000010,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1035,1035,0,00000100,1,00d,00000011,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1036,1036,0,00000101,1,00e,00000100,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1037,1037,0,00000110,1,00f,00000101,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1038,1038,0,00000111,1,010,00000110,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1039,1039,0,00001000,1,011,00000111,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1040,1040,0,00001001,1,012,00001000,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1041,1041,0,00001010,1,013,00001001,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1042,1042,0,00001011,1,014,00001010,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1043,1043,0,00001100,1,015,00001011,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1044,1044,0,00001101,1,016,00001100,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1045,1045,0,00001110,1,017,00001101,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1046,1046,0,00001111,1,018,00001110,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1047,1047,0,00010000,1,019,00001111,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1048,1048,0,00010001,1,01a,00010000,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1049,1049,0,00010010,1,01b,00010001,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1050,1050,0,00010011,1,01c,00010010,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1051,1051,0,00010100,1,01d,00010011,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1052,1052,0,00010101,1,01e,00010100,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1053,1053,0,00010110,1,01f,00010101,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1054,1054,0,00010111,1,020,00010110,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1055,1055,0,00011000,1,021,00010111,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1056,1056,0,00011001,1,022,00011000,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1057,1057,0,00011010,1,023,00011001,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1058,1058,0,00011011,1,024,00011010,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1059,1059,0,00011100,1,025,00011011,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1060,1060,0,00011101,1,026,00011100,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1061,1061,0,00011110,1,027,00011101,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1062,1062,0,00011111,1,028,00011110,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1063,1063,0,00100000,1,029,00011111,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1064,1064,0,00100001,1,02a,00100000,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1065,1065,0,00100010,1,02b,00100001,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1066,1066,0,00100011,1,02c,00100010,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1067,1067,0,00100100,1,02d,00100011,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1068,1068,0,00100101,1,02e,00100100,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1069,1069,0,00100110,1,02f,00100101,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1070,1070,0,00100111,1,030,00100110,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1071,1071,0,00101000,1,031,00100111,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1072,1072,0,00101001,1,032,00101000,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1073,1073,0,00101010,1,033,00101001,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1074,1074,0,00101011,1,034,00101010,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1075,1075,0,00101100,1,035,00101011,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1076,1076,0,00101101,1,036,00101100,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1077,1077,0,00101110,1,037,00101101,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1078,1078,0,00101111,1,038,00101110,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1079,1079,0,00110000,1,039,00101111,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1080,1080,0,00110001,1,03a,00110000,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1081,1081,0,00110010,1,03b,00110001,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1082,1082,0,00110011,1,03c,00110010,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1083,1083,0,00110100,1,03d,00110011,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1084,1084,0,00110101,1,03e,00110100,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1085,1085,0,00110110,1,03f,00110101,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1086,1086,0,00110111,1,040,00110110,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1087,1087,0,00111000,1,041,00110111,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1088,1088,0,00111001,1,042,00111000,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1089,1089,0,00111010,1,043,00111001,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1090,1090,0,00111011,1,044,00111010,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1091,1091,0,00111100,1,045,00111011,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1092,1092,0,00111101,1,046,00111100,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1093,1093,0,00111110,1,047,00111101,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1094,1094,0,00111111,1,048,00111110,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1095,1095,0,01000000,1,049,00111111,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1096,1096,0,01000001,1,04a,01000000,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1097,1097,0,01000010,1,04b,01000001,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1098,1098,0,01000011,1,04c,01000010,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1099,1099,0,01000100,1,04d,01000011,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1100,1100,0,01000101,1,04e,01000100,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1101,1101,0,01000110,1,04f,01000101,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1102,1102,0,01000111,1,050,01000110,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1103,1103,0,01001000,1,051,01000111,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1104,1104,0,01001001,1,052,01001000,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1105,1105,0,01001010,1,053,01001001,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1106,1106,0,01001011,1,054,01001010,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1107,1107,0,01001100,1,055,01001011,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1108,1108,0,01001101,1,056,01001100,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1109,1109,0,01001110,1,057,01001101,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
